Country,Year,fertility,life,pop_growth,population,child_mortality,child_mortality_rate,gdp,gdp_growth,region,long,lat
Singapore,2001,1.41,78.666,0.015731,3980956,3.7,0.0037,49809,-0.035886418,East Asia & Pacific,1.3389,103.8297
Singapore,2002,1.37,79.034,0.012877,4032217,3.4,0.0034,51435,0.032644703,East Asia & Pacific,1.3389,103.8297
Singapore,2003,1.27,79.428,0.013351,4086050,3.2,0.0032,54515,0.059881404,East Asia & Pacific,1.3389,103.8297
Singapore,2004,1.26,79.835,0.018137,4160158,3,0.003,58977,0.081849032,East Asia & Pacific,1.3389,103.8297
Singapore,2005,1.26,80.241,0.025442,4265999,2.9,0.0029,61921,0.049917765,East Asia & Pacific,1.3389,103.8297
Singapore,2006,1.28,80.626,0.033745,4409955,2.9,0.0029,65331,0.05507017,East Asia & Pacific,1.3389,103.8297
Singapore,2007,1.29,80.979,0.039669,4584894,2.9,0.0029,68375,0.046593501,East Asia & Pacific,1.3389,103.8297
Singapore,2008,1.28,81.292,0.040856,4772216,2.8,0.0028,65991,-0.034866545,East Asia & Pacific,1.3389,103.8297
Singapore,2009,1.257,81.561,0.036341,4945645,2.8,0.0028,63644,-0.035565456,East Asia & Pacific,1.3389,103.8297
Singapore,2010,1.261,81.788,0.028464,5086418,2.8,0.0028,72056,0.132172711,East Asia & Pacific,1.3389,103.8297
Singapore,2011,1.267,81.981,0.019958,5187933,2.8,0.0028,74949,0.040149328,East Asia & Pacific,1.3389,103.8297
Singapore,2012,1.275,82.155,0.013174,5256278,2.8,0.0028,75630,0.009086179,East Asia & Pacific,1.3389,103.8297
Singapore,2013,1.282,82.322,0.008492,5300914,2.8,0.0028,77721,0.027647759,East Asia & Pacific,1.3389,103.8297
Slovak Republic,1964,2.779,71.09,#NAME?,4302571,32.66,0.03266,9135,#NAME?,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1965,2.703,70.3,0.009704,4344322,36.19,0.03619,9405,0.02955665,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1966,2.637,70.44,0.008507,4381278,33.8,0.0338,9756,0.037320574,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1967,2.582,70.98,0.007481,4414055,30.99,0.03099,10134,0.038745387,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1968,2.541,70.5,0.006931,4444651,29.27,0.02927,10570,0.043023485,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1969,2.514,69.81,0.006998,4475755,32.02,0.03202,10790,0.020813623,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1970,2.499,69.74,0.00751,4509366,30.72,0.03072,10978,0.01742354,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1971,2.495,69.88,0.008134,4546043,29.12,0.02912,11302,0.029513573,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1972,2.497,70.35,0.008667,4585443,30.06,0.03006,11638,0.029729251,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1973,2.5,70.05,0.009173,4627506,30.28,0.03028,11945,0.026379103,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1974,2.501,70.21,0.009586,4671864,27.72,0.02772,12284,0.028380075,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1975,2.496,70.33,0.009895,4718093,27.77,0.02777,12546,0.021328557,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1976,2.484,70.5,0.010239,4766402,28.19,0.02819,12647,0.008050375,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1977,2.465,70.45,0.01052,4816543,24.7,0.0247,13122,0.037558314,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1978,2.44,70.46,0.01048,4867021,25.07,0.02507,13191,0.005258345,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1979,2.409,70.79,0.010036,4915864,23.66,0.02366,13217,0.001971041,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1980,2.374,70.44,0.009305,4961607,23.16,0.02316,13514,0.02247106,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1981,2.338,70.68,0.008478,5003672,25.9,0.0259,13392,-0.009027675,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1982,2.304,70.8,0.007715,5042276,24.8,0.0248,13613,0.016502389,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1983,2.274,70.49,0.007036,5077753,23.8,0.0238,13781,0.012341144,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1984,2.246,70.73,0.006504,5110779,22.8,0.0228,14068,0.020825775,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1985,2.221,70.74,0.006085,5141880,21.8,0.0218,14144,0.005402332,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1986,2.195,70.91,0.005652,5170942,20.9,0.0209,14376,0.016402715,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1987,2.166,71.08,0.005195,5197804,20,0.02,14416,0.002782415,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1988,2.131,71.16,0.004832,5222922,19.2,0.0192,14707,0.020185905,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1989,2.088,70.95,0.004588,5246884,18.4,0.0184,14802,0.006459509,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1990,2.035,70.83,0.004419,5270072,17.7,0.0177,14366,-0.029455479,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1991,1.97,70.9,0.004311,5292792,17,0.017,12223,-0.149171655,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1992,1.895,71.38,0.004167,5314849,16.3,0.0163,11364,-0.070277346,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1993,1.811,71.9,0.003889,5335519,15.6,0.0156,11536,0.015135516,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1994,1.722,72.36,0.00342,5353767,15,0.015,12204,0.057905687,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1995,1.631,72.29,0.002825,5368894,14.4,0.0144,12879,0.055309735,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1996,1.541,72.77,0.002219,5380807,13.8,0.0138,13720,0.065300101,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1997,1.458,72.71,0.001689,5389895,13.3,0.0133,14525,0.058673469,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1998,1.383,72.62,0.001234,5396548,12.7,0.0127,15085,0.038554217,Europe & Central Asia,48.8595,19.4434
Slovak Republic,1999,1.321,72.99,0.00089,5401350,12.2,0.0122,15039,-0.003049387,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2000,1.274,73.19,0.000647,5404845,11.8,0.0118,15242,0.013498238,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2001,1.243,73.62,0.000407,5407045,11.4,0.0114,15778,0.035165989,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2002,1.227,73.81,0.000207,5408162,11,0.011,16528,0.047534542,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2003,1.223,73.85,0.000189,5409182,10.6,0.0106,17433,0.054755566,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2004,1.229,74.26,0.000399,5411339,10.2,0.0102,18351,0.052658751,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2005,1.244,74.2,0.000768,5415496,9.8,0.0098,19549,0.065282546,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2006,1.264,74.46,0.001224,5422122,9.5,0.0095,21162,0.082510614,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2007,1.286,74.52,0.001633,5430974,9.1,0.0091,23416,0.106511672,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2008,1.309,74.88,0.001902,5441304,8.8,0.0088,24670,0.053553126,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2009,1.331,74.89,0.00196,5451968,8.4,0.0084,23334,-0.054154844,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2010,1.35,75.02,0.001862,5462119,8.1,0.0081,24438,0.047312934,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2011,1.367,75.146,0.001718,5471502,7.8,0.0078,25066,0.025697684,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2012,1.382,75.272,0.001614,5480332,7.5,0.0075,25424,0.014282295,Europe & Central Asia,48.8595,19.4434
Slovak Republic,2013,1.396,75.397,0.001541,5488775,7.2,0.0072,25759,0.013176526,Europe & Central Asia,48.8595,19.4434
Slovenia,1964,2.34,69.197,#NAME?,1621265,35.68,0.03568,10057,#NAME?,Europe & Central Asia,46.037,14.534
Slovenia,1965,2.341,69.217,0.005572,1630299,34.04,0.03404,10231,0.017301382,Europe & Central Asia,46.037,14.534
Slovenia,1966,2.336,69.223,0.004827,1638169,32.48,0.03248,10681,0.04398397,Europe & Central Asia,46.037,14.534
Slovenia,1967,2.326,69.232,0.004293,1645201,30.99,0.03099,10773,0.008613426,Europe & Central Asia,46.037,14.534
Slovenia,1968,2.312,69.261,0.004228,1652157,29.56,0.02956,10911,0.012809802,Europe & Central Asia,46.037,14.534
Slovenia,1969,2.294,69.32,0.004796,1660081,28.2,0.0282,12039,0.103381908,Europe & Central Asia,46.037,14.534
Slovenia,1970,2.273,69.421,0.005813,1669731,26.9,0.0269,12524,0.040285738,Europe & Central Asia,46.037,14.534
Slovenia,1971,2.255,69.571,0.006896,1681246,25.57,0.02557,13849,0.10579687,Europe & Central Asia,46.037,14.534
Slovenia,1972,2.239,69.759,0.007817,1694389,24.3,0.0243,14200,0.02534479,Europe & Central Asia,46.037,14.534
Slovenia,1973,2.227,69.973,0.008656,1709055,23.09,0.02309,14555,0.025,Europe & Central Asia,46.037,14.534
Slovenia,1974,2.218,70.202,0.009338,1725015,21.95,0.02195,16290,0.119203023,Europe & Central Asia,46.037,14.534
Slovenia,1975,2.209,70.428,0.009849,1742004,20.86,0.02086,16150,-0.00859423,Europe & Central Asia,46.037,14.534
Slovenia,1976,2.195,70.625,0.010402,1760125,19.82,0.01982,16496,0.021424149,Europe & Central Asia,46.037,14.534
Slovenia,1977,2.172,70.782,0.010828,1779184,18.83,0.01883,17536,0.063045587,Europe & Central Asia,46.037,14.534
Slovenia,1978,2.138,70.894,0.010715,1798248,17.9,0.0179,18347,0.046247719,Europe & Central Asia,46.037,14.534
Slovenia,1979,2.093,70.966,0.009929,1816102,17.01,0.01701,19444,0.059791792,Europe & Central Asia,46.037,14.534
Slovenia,1980,2.039,71.017,0.008688,1831881,16.16,0.01616,20265,0.042223822,Europe & Central Asia,46.037,14.534
Slovenia,1981,1.978,71.072,0.007263,1845186,18,0.018,20506,0.011892425,Europe & Central Asia,46.037,14.534
Slovenia,1982,1.915,71.16,0.006002,1856261,17,0.017,20527,0.001024091,Europe & Central Asia,46.037,14.534
Slovenia,1983,1.853,70.88,0.005087,1865704,16.1,0.0161,20591,0.003117845,Europe & Central Asia,46.037,14.534
Slovenia,1984,1.794,71.34,0.004686,1874446,15.3,0.0153,21000,0.019863047,Europe & Central Asia,46.037,14.534
Slovenia,1985,1.738,71.77,0.004659,1883179,14.4,0.0144,21062,0.002952381,Europe & Central Asia,46.037,14.534
Slovenia,1986,1.684,72.32,0.004692,1892015,13.5,0.0135,21819,0.035941506,Europe & Central Asia,46.037,14.534
Slovenia,1987,1.631,72.25,0.004625,1900766,12.7,0.0127,21476,-0.015720244,Europe & Central Asia,46.037,14.534
Slovenia,1988,1.577,72.9,0.004582,1909475,11.9,0.0119,21084,-0.018252934,Europe & Central Asia,46.037,14.534
Slovenia,1989,1.524,73.35,0.004533,1918131,11.1,0.0111,20729,-0.016837412,Europe & Central Asia,46.037,14.534
Slovenia,1990,1.473,73.86,0.004468,1926701,10.4,0.0104,19147,-0.076318202,Europe & Central Asia,46.037,14.534
Slovenia,1991,1.425,73.5,0.004464,1935302,9.7,0.0097,17370,-0.092808273,Europe & Central Asia,46.037,14.534
Slovenia,1992,1.381,73.64,0.004453,1943919,9.1,0.0091,16351,-0.058664364,Europe & Central Asia,46.037,14.534
Slovenia,1993,1.343,73.52,0.00427,1952220,8.5,0.0085,16748,0.024279861,Europe & Central Asia,46.037,14.534
Slovenia,1994,1.312,73.96,0.003858,1959752,7.9,0.0079,17576,0.049438739,Europe & Central Asia,46.037,14.534
Slovenia,1995,1.286,74.67,0.003293,1966205,7.4,0.0074,18240,0.037778789,Europe & Central Asia,46.037,14.534
Slovenia,1996,1.265,75.11,0.002687,1971488,6.9,0.0069,18894,0.035855263,Europe & Central Asia,46.037,14.534
Slovenia,1997,1.247,75.13,0.002164,1975755,6.5,0.0065,19887,0.052556367,Europe & Central Asia,46.037,14.534
Slovenia,1998,1.232,75.26,0.001775,1979261,6.2,0.0062,20585,0.035098305,Europe & Central Asia,46.037,14.534
Slovenia,1999,1.22,75.64,0.001575,1982378,5.8,0.0058,21655,0.051979597,Europe & Central Asia,46.037,14.534
Slovenia,2000,1.214,76.11,0.001527,1985406,5.5,0.0055,22488,0.038466867,Europe & Central Asia,46.037,14.534
Slovenia,2001,1.217,76.38,0.0015,1988385,5.2,0.0052,23115,0.027881537,Europe & Central Asia,46.037,14.534
Slovenia,2002,1.23,76.66,0.001476,1991319,5,0.005,23972,0.037075492,Europe & Central Asia,46.037,14.534
Slovenia,2003,1.253,76.55,0.00156,1994426,4.7,0.0047,24639,0.027824128,Europe & Central Asia,46.037,14.534
Slovenia,2004,1.285,77.28,0.001771,1997959,4.5,0.0045,25694,0.042818296,Europe & Central Asia,46.037,14.534
Slovenia,2005,1.323,77.6,0.002065,2002084,4.3,0.0043,26677,0.038257959,Europe & Central Asia,46.037,14.534
Slovenia,2006,1.363,78.24,0.002407,2006903,4.1,0.0041,28096,0.053191888,Europe & Central Asia,46.037,14.534
Slovenia,2007,1.401,78.152,0.002712,2012345,3.9,0.0039,29878,0.063425399,Europe & Central Asia,46.037,14.534
Slovenia,2008,1.434,78.414,0.002896,2018172,3.7,0.0037,30816,0.031394337,Europe & Central Asia,46.037,14.534
Slovenia,2009,1.459,78.922,0.002908,2024040,3.5,0.0035,28157,-0.086286345,Europe & Central Asia,46.037,14.534
Slovenia,2010,1.478,79.125,0.002787,2029680,3.3,0.0033,28377,0.007813332,Europe & Central Asia,46.037,14.534
Slovenia,2011,1.491,79.293,0.002627,2035012,3.2,0.0032,28492,0.004052578,Europe & Central Asia,46.037,14.534
Slovenia,2012,1.5,79.444,0.002479,2040057,3,0.003,27682,-0.028429033,Europe & Central Asia,46.037,14.534
Slovenia,2013,1.509,79.591,0.002308,2044766,2.9,0.0029,27368,-0.011343111,Europe & Central Asia,46.037,14.534
Solomon Islands,1964,6.394,51.194,#NAME?,140000,157.9,0.1579,1190,#NAME?,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1965,6.419,51.701,0.021429,143000,149.7,0.1497,1210,0.016806723,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1966,6.47,52.208,0.027972,147000,141.4,0.1414,1230,0.016528926,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1967,6.549,52.717,0.027211,151000,132.8,0.1328,1251,0.017073171,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1968,6.655,53.227,0.019868,154000,124.1,0.1241,1270,0.01518785,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1969,6.781,53.737,0.025974,158000,115.6,0.1156,1195,-0.059055118,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1970,6.914,54.253,0.014278,160256,107.2,0.1072,1215,0.016736402,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1971,7.04,54.78,0.036261,166067,99.2,0.0992,1200,-0.012345679,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1972,7.145,55.319,0.037647,172319,91.9,0.0919,829,-0.309166667,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1973,7.216,55.862,0.038342,178926,85.2,0.0852,892,0.075995175,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1974,7.248,56.398,0.038183,185758,79.1,0.0791,1086,0.217488789,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1975,7.236,56.918,0.037473,192719,73.5,0.0735,923,-0.150092081,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1976,7.182,57.416,0.036613,199775,68.4,0.0684,1014,0.098591549,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1977,7.096,57.875,0.035865,206940,63.9,0.0639,1122,0.106508876,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1978,6.99,58.275,0.035199,214224,59.9,0.0599,1181,0.05258467,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1979,6.871,58.593,0.034669,221651,56.4,0.0564,1424,0.205757832,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1980,6.748,58.778,0.034216,229235,53.5,0.0535,1293,-0.091994382,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1981,6.632,58.774,0.033804,236984,51.1,0.0511,1416,0.09512761,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1982,6.525,58.574,0.033306,244877,49,0.049,1407,-0.006355932,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1983,6.431,58.203,0.0326,252860,47.3,0.0473,1547,0.099502488,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1984,6.349,57.705,0.031674,260869,45.8,0.0458,1514,-0.02133161,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1985,6.278,57.163,0.03064,268862,44.5,0.0445,1479,-0.023117569,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1986,6.211,56.682,0.02958,276815,43.3,0.0433,1718,0.161595673,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1987,6.139,56.347,0.028705,284761,42.3,0.0423,1710,-0.004656577,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1988,6.056,56.221,0.028185,292787,41.4,0.0414,1723,0.007602339,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1989,5.961,56.329,0.028092,301012,40.6,0.0406,1812,0.051654092,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1990,5.851,56.661,0.028288,309527,39.7,0.0397,1793,-0.010485651,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1991,5.728,57.174,0.028573,318371,38.9,0.0389,1847,0.030117122,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1992,5.596,57.785,0.028765,327529,37.9,0.0379,2024,0.095831077,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1993,5.461,58.422,0.028794,336960,37,0.037,2045,0.010375494,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1994,5.326,59.054,0.028606,346599,36.2,0.0362,2171,0.061613692,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1995,5.197,59.667,0.028289,356404,35.4,0.0354,2284,0.052049747,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1996,5.077,60.27,0.027943,366363,34.8,0.0348,2257,-0.011821366,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1997,4.968,60.882,0.027699,376511,34.3,0.0343,2163,-0.041648206,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1998,4.872,61.516,0.027609,386906,33.9,0.0339,2142,-0.009708738,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,1999,4.789,62.163,0.02771,397627,33.5,0.0335,2074,-0.031746032,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2000,4.72,62.808,0.027928,408732,33.1,0.0331,1731,-0.165380906,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2001,4.665,63.435,0.028136,420232,32.9,0.0329,1550,-0.104563836,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2002,4.618,64.03,0.028258,432107,32.8,0.0328,1468,-0.052903226,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2003,4.578,64.58,0.028319,444344,32.9,0.0329,1523,0.03746594,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2004,4.54,65.079,0.0283,456919,33.1,0.0331,1557,0.02232436,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2005,4.502,65.518,0.028202,469805,33.2,0.0332,1602,0.028901734,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2006,4.459,65.899,0.028086,483000,33.4,0.0334,1672,0.043695381,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2007,4.412,66.231,0.02793,496490,33.3,0.0333,1753,0.048444976,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2008,4.359,66.525,0.027656,510221,33.1,0.0331,1835,0.046776954,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2009,4.3,66.787,0.027251,524125,32.6,0.0326,1709,-0.06866485,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2010,4.236,67.027,0.026755,538148,32.1,0.0321,1787,0.045640726,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2011,4.168,67.251,0.026236,552267,31.4,0.0314,1975,0.105204253,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2012,4.099,67.465,0.025738,566481,30.7,0.0307,2024,0.024810127,East Asia & Pacific,-9.5987,160.1487
Solomon Islands,2013,4.031,67.675,0.025261,580791,29.9,0.0299,2041,0.008399209,East Asia & Pacific,-9.5987,160.1487
Somalia,1964,7.261,38.579,#NAME?,3094969,266.88,0.26688,1131,#NAME?,Sub-Saharan Africa,2.875,43.446
Somalia,1965,7.261,38.982,0.02456,3170982,259.97,0.25997,1034,-0.08576481,Sub-Saharan Africa,2.875,43.446
Somalia,1966,7.257,39.384,0.026467,3254907,253.14,0.25314,1155,0.117021277,Sub-Saharan Africa,2.875,43.446
Somalia,1967,7.248,39.784,0.028547,3347825,246.31,0.24631,1196,0.035497835,Sub-Saharan Africa,2.875,43.446
Somalia,1968,7.232,40.179,0.028255,3442418,239.88,0.23988,1190,-0.005016722,Sub-Saharan Africa,2.875,43.446
Somalia,1969,7.209,40.571,0.024982,3528415,233.83,0.23383,1019,-0.143697479,Sub-Saharan Africa,2.875,43.446
Somalia,1970,7.182,40.958,0.02063,3601206,228.13,0.22813,1083,0.062806673,Sub-Saharan Africa,2.875,43.446
Somalia,1971,7.151,41.343,0.01266,3646798,223.59,0.22359,1097,0.012927054,Sub-Saharan Africa,2.875,43.446
Somalia,1972,7.118,41.727,0.007331,3673532,218.6,0.2186,1256,0.144940747,Sub-Saharan Africa,2.875,43.446
Somalia,1973,7.086,42.11,0.014042,3725116,215.64,0.21564,1092,-0.130573248,Sub-Saharan Africa,2.875,43.446
Somalia,1974,7.057,42.492,0.036459,3860931,212.71,0.21271,1065,-0.024725275,Sub-Saharan Africa,2.875,43.446
Somalia,1975,7.033,42.874,0.066575,4117971,209.83,0.20983,1148,0.077934272,Sub-Saharan Africa,2.875,43.446
Somalia,1976,7.016,43.257,0.097877,4521026,206.98,0.20698,1027,-0.105400697,Sub-Saharan Africa,2.875,43.446
Somalia,1977,7.005,43.64,0.115365,5042594,204.18,0.20418,1046,0.018500487,Sub-Saharan Africa,2.875,43.446
Somalia,1978,7,44.019,0.111253,5603598,201.41,0.20141,995,-0.04875717,Sub-Saharan Africa,2.875,43.446
Somalia,1979,7.003,44.388,0.087474,6093765,198.67,0.19867,869,-0.126633166,Sub-Saharan Africa,2.875,43.446
Somalia,1980,7.013,44.747,0.056094,6435589,224.13,0.22413,837,-0.036823936,Sub-Saharan Africa,2.875,43.446
Somalia,1981,7.03,45.095,0.025193,6597719,222.06,0.22206,866,0.034647551,Sub-Saharan Africa,2.875,43.446
Somalia,1982,7.053,45.428,0.001574,6608106,190.7,0.1907,888,0.025404157,Sub-Saharan Africa,2.875,43.446
Somalia,1983,7.08,45.734,-0.013156,6521168,189.1,0.1891,794,-0.105855856,Sub-Saharan Africa,2.875,43.446
Somalia,1984,7.112,46.001,-0.015562,6419685,187.1,0.1871,832,0.047858942,Sub-Saharan Africa,2.875,43.446
Somalia,1985,7.149,46.185,-0.008707,6363791,186,0.186,919,0.104567308,Sub-Saharan Africa,2.875,43.446
Somalia,1986,7.19,46.238,0.001345,6372348,185.4,0.1854,897,-0.023939064,Sub-Saharan Africa,2.875,43.446
Somalia,1987,7.237,46.15,0.008512,6426592,184.9,0.1849,979,0.091415831,Sub-Saharan Africa,2.875,43.446
Somalia,1988,7.288,45.944,0.012134,6504572,184.1,0.1841,962,-0.017364658,Sub-Saharan Africa,2.875,43.446
Somalia,1989,7.341,45.664,0.010091,6570210,182.7,0.1827,950,-0.012474012,Sub-Saharan Africa,2.875,43.446
Somalia,1990,7.397,45.407,0.00442,6599249,180.2,0.1802,930,-0.021052632,Sub-Saharan Africa,2.875,43.446
Somalia,1991,7.455,45.288,-0.002147,6585079,177.2,0.1772,921,-0.009677419,Sub-Saharan Africa,2.875,43.446
Somalia,1992,7.512,45.389,-0.006332,6543380,175.3,0.1753,813,-0.117263844,Sub-Saharan Africa,2.875,43.446
Somalia,1993,7.567,45.749,-0.006873,6498410,174.5,0.1745,817,0.004920049,Sub-Saharan Africa,2.875,43.446
Somalia,1994,7.616,46.365,-0.002182,6484228,174.4,0.1744,644,-0.211750306,Sub-Saharan Africa,2.875,43.446
Somalia,1995,7.655,47.179,0.006241,6524697,174.4,0.1744,637,-0.010869565,Sub-Saharan Africa,2.875,43.446
Somalia,1996,7.679,48.096,0.015918,6628554,174.4,0.1744,648,0.017268446,Sub-Saharan Africa,2.875,43.446
Somalia,1997,7.687,48.996,0.023849,6786636,174.4,0.1744,613,-0.054012346,Sub-Saharan Africa,2.875,43.446
Somalia,1998,7.678,49.785,0.028925,6982940,174.4,0.1744,607,-0.009787928,Sub-Saharan Africa,2.875,43.446
Somalia,1999,7.651,50.424,0.030099,7193120,174.4,0.1744,605,-0.003294893,Sub-Saharan Africa,2.875,43.446
Somalia,2000,7.61,50.902,0.028626,7399033,174.4,0.1744,603,-0.003305785,Sub-Saharan Africa,2.875,43.446
Somalia,2001,7.556,51.247,0.026745,7596920,174.4,0.1744,603,0,Sub-Saharan Africa,2.875,43.446
Somalia,2002,7.495,51.527,0.025581,7791254,174.4,0.1744,607,0.006633499,Sub-Saharan Africa,2.875,43.446
Somalia,2003,7.429,51.797,0.024476,7981955,174.4,0.1744,611,0.006589786,Sub-Saharan Africa,2.875,43.446
Somalia,2004,7.361,52.078,0.023671,8170899,174.4,0.1744,614,0.004909984,Sub-Saharan Africa,2.875,43.446
Somalia,2005,7.292,52.381,0.023126,8359859,174.3,0.1743,616,0.003257329,Sub-Saharan Africa,2.875,43.446
Somalia,2006,7.219,52.708,0.022445,8547497,173.7,0.1737,615,-0.001623377,Sub-Saharan Africa,2.875,43.446
Somalia,2007,7.14,53.044,0.02176,8733493,171.8,0.1718,615,0,Sub-Saharan Africa,2.875,43.446
Somalia,2008,7.056,53.379,0.021614,8922260,168.5,0.1685,615,0,Sub-Saharan Africa,2.875,43.446
Somalia,2009,6.965,53.715,0.022146,9119848,164.4,0.1644,615,0,Sub-Saharan Africa,2.875,43.446
Somalia,2010,6.869,53,0.023139,9330872,160.2,0.1602,614,-0.001626016,Sub-Saharan Africa,2.875,43.446
Somalia,2011,6.769,50,0.024221,9556873,155.3,0.1553,614,0,Sub-Saharan Africa,2.875,43.446
Somalia,2012,6.667,54,0.025173,9797445,150.6,0.1506,616,0.003257329,Sub-Saharan Africa,2.875,43.446
Somalia,2013,6.563,55.05,0.026068,10052842,146.1,0.1461,619,0.00487013,Sub-Saharan Africa,2.875,43.446
South Africa,1964,5.984,50.574,#NAME?,19308185,174.55,0.17455,9004,#NAME?,Sub-Saharan Africa,-31.7,23.441
South Africa,1965,5.911,50.96,0.026193,19813932,169.51,0.16951,9255,0.027876499,Sub-Saharan Africa,-31.7,23.441
South Africa,1966,5.836,51.348,0.025802,20325179,164.61,0.16461,9371,0.012533766,Sub-Saharan Africa,-31.7,23.441
South Africa,1967,5.765,51.73,0.025511,20843695,159.85,0.15985,9720,0.037242557,Sub-Saharan Africa,-31.7,23.441
